W 310 x 310 x 143;323;309;14;22.9;15;;;;;;182.3;143;34760;2153;2419;13.81;50.82;11270;729.4;1109;7.86;77.37;288.3;2.535;
W 310 x 310 x 158;327;310;15.5;25.1;15;;;;;;200.5;158;38630;2363;2672;13.88;56.26;12470;804.8;1225;7.89;83.27;380.3;2.84;
W 310 x 310 x 179;333;313;18;28.1;15;;;;;;227.7;179;44530;2675;3053;13.99;65.24;14380;918.7;1401;7.95;91.77;543.7;3.338;
W 310 x 310 x 202;341;315;20.1;31.8;15;;;;;;258;202;51982;3049;3510;14.19;73.62;16588;1053;1608;8.02;101.3;782.7;3.959;
W 310 x 310 x 226;348;317;22.1;35.6;15;;;;;;288.8;226;59560;3423;3975;14.36;81.65;18930;1194;1825;8.1;110.9;1089;4.611;
W 310 x 310 x 253;356;319;24.4;39.6;15;;;;;;322.1;253;68230;3833;4490;14.55;91.01;21460;1346;2059;8.16;121.2;1495;5.362;
W 310 x 310 x 283;365;322;26.9;44.1;15;;;;;;360.4;283;78680;4311;5098;14.78;101.5;24590;1527;2340;8.26;132.7;2062;6.317;
W 310 x 310 x 313;374;325;30;48.3;15;;;;;;399.1;313;89560;4789;5716;14.98;114.1;27700;1705;2617;8.33;144.2;2742;7.329;
W 310 x 310 x 342;382;328;32.6;52.6;15;;;;;;437.2;342;100510;5262;6334;15.16;125.1;31020;1892;2907;8.42;155.4;3552;8.392;
W 360 x 130 x 32.9;349;127;5.8;8.5;10;;;;;;41.7;32.9;8258;473.2;541.5;14.07;22.31;291;45.82;71.8;2.64;34.52;8.65;0.08411;
W 360 x 130 x 39.0;353;128;6.5;10.7;10;;;;;;49.8;39;10231;579.7;661.5;14.33;25.25;375;58.6;91.6;2.74;39.62;15.04;0.1096;
W 360 x 170 x 44;352;171;6.9;9.8;10;;;;;;57.18;44;12140;690.1;777;14.57;26.29;817.9;95.66;147.7;3.78;38.18;16.1;0.2391;
W 360 x 170 x 51;355;171;7.2;11.6;10;;;;;;64.55;51;14130;796.3;894.5;14.8;28.04;968.1;113.2;174.4;3.87;42.16;23.92;0.285;
W 360 x 170 x 57.8;358;172;7.9;13.1;10;;;;;;72.13;57.8;16040;896.2;1009;14.91;30.73;1113;129.4;199.5;3.93;45.82;33.46;0.3304;
W 360 x 370 x 134;356;369;11.2;18;15;;;;;;170.6;134;41510;2332;2562;15.6;45.19;15080;817.3;1237;9.4;64.77;168.8;4.305;
W 360 x 370 x 147;360;370;12.3;19.8;15;;;;;;187.9;147;46290;2572;2838;15.7;49.72;16720;903.9;1369;9.43;69.47;223.7;4.836;
W 360 x 370 x 162;364;371;13.3;21.8;15;;;;;;206.3;162;51540;2832;3139;15.81;53.98;18560;1001;1516;9.49;74.47;295.5;5.432;
W 360 x 370 x 179;368;373;15;23.9;15;;;;;;228.3;179;57440;3122;3482;15.86;60.72;20680;1109;1683;9.52;80.37;393.8;6.119;
W 360 x 370 x 196;372;374;16.4;26.2;15;;;;;;250.3;196;63630;3421;3837;15.94;66.5;22860;1222;1856;9.56;86.37;517.1;6.829;
W 360 x 410 x 216;375;394;17.3;27.7;15;;;;;;275.5;216;71140;3794;4262;16.07;70.32;28250;1434;2176;10.13;90.27;637.3;8.515;
W 360 x 410 x 237;380;395;18.9;30.2;15;;;;;;300.9;237;78780;4146;4686;16.18;77.1;31040;1572;2387;10.16;96.87;825.5;9.489;
W 360 x 410 x 262;387;398;21.1;33.3;15;;;;;;334.6;262;89410;4620;5260;16.35;86.55;35020;1760;2676;10.23;105.3;1116;10.94;
W 360 x 410 x 287;393;399;22.6;36.6;15;;;;;;366.3;287;99710;5074;5813;16.5;93.46;38780;1944;2957;10.29;113.4;1464;12.3;
W 360 x 410 x 314;399;401;24.9;39.6;15;;;;;;399.2;314;110200;5525;6374;16.62;103.3;42600;2125;3236;10.33;121.7;1870;13.74;
W 360 x 410 x 347;407;404;27.2;43.7;15;;;;;;442;347;124900;6140;7139;16.81;113.9;48090;2380;3629;10.43;132.2;2510;15.85;
